                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 7.1256,                 8.2254,                  2.934,                0.00145,                0.00278,                0.00073,                0.00017,                 5.9473,                 8.3264,                 2.4478,              1.429e-05,              1.429e-05,              1.429e-05
                      2,                 7.4117,                 8.4123,                 3.2028,                0.00332,                0.00544,                0.00168,                0.00041,                 5.8339,                  8.332,                 2.4285,             4.2658e-05,             4.2658e-05,             4.2658e-05
