                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 5.5259,                 8.1447,                 2.8759,                 0.0009,                0.00133,                0.00045,                  9e-05,                 5.1458,                 8.2536,                 2.8121,                      0,                      0,                      0
                      2,                 5.6543,                 8.1901,                 2.9616,                0.00203,                0.16932,                0.00178,                0.00022,                 5.0566,                  8.251,                 2.7606,             1.4262e-05,             1.4262e-05,             1.4262e-05
