                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                 3.0364,                 2.2523,                 1.8179,                 0.7688,                0.40789,                0.43142,                0.21966,                 3.2754,                 2.5492,                 1.9453,              0.0010102,              0.0010102,              0.0010102
                    150,                 2.9544,                 2.1236,                  1.846,                 0.7688,                0.40789,                0.43142,                0.21966,                 3.2754,                 2.5492,                 1.9453,              0.0010074,              0.0010074,              0.0010074
                    151,                 3.0593,                 2.2443,                 1.8987,                 0.7688,                0.40789,                0.43142,                0.21966,                 3.2754,                 2.5492,                 1.9453,              0.0010046,              0.0010046,              0.0010046
                    152,                 2.9513,                 2.0163,                 1.8326,                 0.7449,                0.38285,                0.39453,                0.18036,                 3.5978,                  2.711,                 1.9797,              0.0010018,              0.0010018,              0.0010018
                    153,                 3.0013,                 2.2013,                  1.921,                 0.7449,                0.38285,                0.39453,                0.18036,                 3.5978,                  2.711,                 1.9797,             0.00099893,             0.00099893,             0.00099893
                    154,                 3.0564,                 2.1286,                 1.8482,                 0.7449,                0.38285,                0.39453,                0.18036,                 3.5978,                  2.711,                 1.9797,              0.0009961,              0.0009961,              0.0009961
                    155,                 3.1288,                 2.0824,                 1.8642,                 0.7449,                0.38285,                0.39453,                0.18036,                 3.5978,                  2.711,                 1.9797,             0.00099327,             0.00099327,             0.00099327
                    156,                 2.8074,                 2.0072,                 1.8317,                 0.7745,                 0.3695,                 0.3945,                0.20302,                 3.3974,                 2.7764,                 2.0028,             0.00099044,             0.00099044,             0.00099044
                    157,                 3.2378,                 2.1623,                 1.8665,                 0.7745,                 0.3695,                 0.3945,                0.20302,                 3.3974,                 2.7764,                 2.0028,             0.00098761,             0.00098761,             0.00098761
                    158,                 3.1075,                 2.2062,                 1.8951,                 0.7745,                 0.3695,                 0.3945,                0.20302,                 3.3974,                 2.7764,                 2.0028,             0.00098478,             0.00098478,             0.00098478
                    159,                 3.0367,                 2.0601,                 1.8478,                 0.7745,                 0.3695,                 0.3945,                0.20302,                 3.3974,                 2.7764,                 2.0028,             0.00098195,             0.00098195,             0.00098195
                    160,                 2.7395,                 2.0469,                 1.8362,                 0.4203,                0.37052,                0.38455,                 0.1957,                 3.4355,                 2.8403,                 2.0159,             0.00097912,             0.00097912,             0.00097912
                    161,                 2.8886,                  2.145,                 1.8615,                 0.4203,                0.37052,                0.38455,                 0.1957,                 3.4355,                 2.8403,                 2.0159,             0.00097629,             0.00097629,             0.00097629
                    162,                 2.7459,                 2.0608,                 1.8332,                 0.4203,                0.37052,                0.38455,                 0.1957,                 3.4355,                 2.8403,                 2.0159,             0.00097346,             0.00097346,             0.00097346
                    163,                 3.0984,                 2.2065,                 1.8345,                 0.4203,                0.37052,                0.38455,                 0.1957,                 3.4355,                 2.8403,                 2.0159,             0.00097063,             0.00097063,             0.00097063
                    164,                 3.2736,                    2.2,                 1.8696,                 0.3918,                 0.3873,                0.38437,                0.17888,                 3.6251,                  2.759,                 2.0073,              0.0009678,              0.0009678,              0.0009678
                    165,                 2.9748,                  2.141,                 1.8629,                 0.3918,                 0.3873,                0.38437,                0.17888,                 3.6251,                  2.759,                 2.0073,             0.00096498,             0.00096498,             0.00096498
                    166,                 2.9592,                 2.0019,                  1.837,                 0.3918,                 0.3873,                0.38437,                0.17888,                 3.6251,                  2.759,                 2.0073,             0.00096215,             0.00096215,             0.00096215
                    167,                 3.1135,                 2.1208,                 1.8567,                 0.3918,                 0.3873,                0.38437,                0.17888,                 3.6251,                  2.759,                 2.0073,             0.00095932,             0.00095932,             0.00095932
                    168,                 3.0032,                 2.1068,                 1.8378,                0.40427,                0.40158,                0.40735,                0.19444,                 3.5391,                 2.6313,                 1.9961,             0.00095649,             0.00095649,             0.00095649
                    169,                 2.9459,                 2.0732,                 1.8316,                0.40427,                0.40158,                0.40735,                0.19444,                 3.5391,                 2.6313,                 1.9961,             0.00095366,             0.00095366,             0.00095366
                    170,                 2.9101,                  2.005,                 1.8229,                0.40427,                0.40158,                0.40735,                0.19444,                 3.5391,                 2.6313,                 1.9961,             0.00095083,             0.00095083,             0.00095083
                    171,                  3.069,                 2.1018,                 1.8731,                0.40427,                0.40158,                0.40735,                0.19444,                 3.5391,                 2.6313,                 1.9961,               0.000948,               0.000948,               0.000948
                    172,                  3.098,                 2.1065,                  1.823,                0.42206,                0.41016,                0.43689,                0.23083,                 3.2033,                 2.4915,                 1.9439,             0.00094517,             0.00094517,             0.00094517
                    173,                 3.0571,                 2.0781,                 1.8755,                0.42206,                0.41016,                0.43689,                0.23083,                 3.2033,                 2.4915,                 1.9439,             0.00094234,             0.00094234,             0.00094234
                    174,                 2.9251,                 1.9526,                 1.8642,                0.42206,                0.41016,                0.43689,                0.23083,                 3.2033,                 2.4915,                 1.9439,             0.00093951,             0.00093951,             0.00093951
                    175,                 3.0837,                 2.0328,                 1.8247,                0.42206,                0.41016,                0.43689,                0.23083,                 3.2033,                 2.4915,                 1.9439,             0.00093668,             0.00093668,             0.00093668
                    176,                 3.1092,                 2.0029,                 1.8486,                0.42877,                0.40796,                0.43448,                0.22883,                 3.2373,                 2.4635,                 1.9307,             0.00093385,             0.00093385,             0.00093385
                    177,                 2.8855,                 1.9034,                 1.8246,                0.42877,                0.40796,                0.43448,                0.22883,                 3.2373,                 2.4635,                 1.9307,             0.00093102,             0.00093102,             0.00093102
                    178,                 2.9908,                 1.9874,                 1.8214,                0.42877,                0.40796,                0.43448,                0.22883,                 3.2373,                 2.4635,                 1.9307,             0.00092819,             0.00092819,             0.00092819
                    179,                 2.6834,                 1.8979,                 1.8053,                0.42877,                0.40796,                0.43448,                0.22883,                 3.2373,                 2.4635,                 1.9307,             0.00092536,             0.00092536,             0.00092536
                    180,                 2.9498,                 1.9255,                 1.8328,                0.40501,                0.40215,                0.41118,                0.20398,                 3.4626,                  2.556,                 1.9618,             0.00092253,             0.00092253,             0.00092253
                    181,                 2.8996,                      2,                 1.8243,                0.40501,                0.40215,                0.41118,                0.20398,                 3.4626,                  2.556,                 1.9618,              0.0009197,              0.0009197,              0.0009197
                    182,                 2.8987,                 1.9198,                 1.8178,                0.40501,                0.40215,                0.41118,                0.20398,                 3.4626,                  2.556,                 1.9618,             0.00091687,             0.00091687,             0.00091687
                    183,                 2.8056,                 1.9445,                 1.8276,                0.40501,                0.40215,                0.41118,                0.20398,                 3.4626,                  2.556,                 1.9618,             0.00091405,             0.00091405,             0.00091405
                    184,                 2.6963,                  1.917,                 1.8361,                0.44091,                0.40247,                0.43565,                0.21528,                 3.4918,                 2.5191,                 1.9785,             0.00091122,             0.00091122,             0.00091122
                    185,                 2.7632,                 2.0158,                 1.8546,                0.44091,                0.40247,                0.43565,                0.21528,                 3.4918,                 2.5191,                 1.9785,             0.00090839,             0.00090839,             0.00090839
                    186,                 3.0195,                 2.0521,                 1.8673,                0.44091,                0.40247,                0.43565,                0.21528,                 3.4918,                 2.5191,                 1.9785,             0.00090556,             0.00090556,             0.00090556
                    187,                 3.0284,                 2.0886,                 1.8299,                0.44091,                0.40247,                0.43565,                0.21528,                 3.4918,                 2.5191,                 1.9785,             0.00090273,             0.00090273,             0.00090273
                    188,                 2.9925,                 1.9452,                 1.8072,                0.44375,                0.40995,                0.45056,                0.24166,                 3.2402,                 2.3852,                 1.9582,              0.0008999,              0.0008999,              0.0008999
                    189,                 2.7826,                 1.8979,                 1.8131,                0.44375,                0.40995,                0.45056,                0.24166,                 3.2402,                 2.3852,                 1.9582,             0.00089707,             0.00089707,             0.00089707
                    190,                 2.8426,                 1.9624,                 1.8344,                0.44375,                0.40995,                0.45056,                0.24166,                 3.2402,                 2.3852,                 1.9582,             0.00089424,             0.00089424,             0.00089424
                    191,                 3.0337,                 1.9951,                 1.8543,                0.44375,                0.40995,                0.45056,                0.24166,                 3.2402,                 2.3852,                 1.9582,             0.00089141,             0.00089141,             0.00089141
                    192,                 2.9463,                 1.9607,                 1.8206,                0.76284,                0.43665,                0.45832,                0.25235,                 3.1964,                 2.3163,                 1.9598,             0.00088858,             0.00088858,             0.00088858
                    193,                 3.1366,                 2.0474,                  1.868,                0.76284,                0.43665,                0.45832,                0.25235,                 3.1964,                 2.3163,                 1.9598,             0.00088575,             0.00088575,             0.00088575
                    194,                  3.322,                 2.0741,                 1.8664,                0.76284,                0.43665,                0.45832,                0.25235,                 3.1964,                 2.3163,                 1.9598,             0.00088292,             0.00088292,             0.00088292
                    195,                 2.9014,                 1.9911,                 1.8183,                0.76284,                0.43665,                0.45832,                0.25235,                 3.1964,                 2.3163,                 1.9598,             0.00088009,             0.00088009,             0.00088009
                    196,                 3.2506,                 2.0146,                 1.8123,                0.77792,                0.42424,                 0.4536,                0.23461,                 3.3283,                 2.3641,                  1.975,             0.00087726,             0.00087726,             0.00087726
                    197,                 2.7598,                  1.859,                 1.8397,                0.77792,                0.42424,                 0.4536,                0.23461,                 3.3283,                 2.3641,                  1.975,             0.00087443,             0.00087443,             0.00087443
                    198,                 2.9003,                 1.9276,                 1.8411,                0.77792,                0.42424,                 0.4536,                0.23461,                 3.3283,                 2.3641,                  1.975,              0.0008716,              0.0008716,              0.0008716
                    199,                 2.8478,                 2.0026,                 1.8443,                0.77792,                0.42424,                 0.4536,                0.23461,                 3.3283,                 2.3641,                  1.975,             0.00086877,             0.00086877,             0.00086877
                    200,                  2.816,                 1.9198,                 1.8612,                0.76412,                0.41974,                0.44459,                0.22601,                 3.3521,                 2.3597,                 1.9708,             0.00086595,             0.00086595,             0.00086595
                    201,                 2.9514,                 1.9883,                 1.8829,                0.76412,                0.41974,                0.44459,                0.22601,                 3.3521,                 2.3597,                 1.9708,             0.00086312,             0.00086312,             0.00086312
                    202,                 2.8256,                 1.8915,                  1.834,                0.76412,                0.41974,                0.44459,                0.22601,                 3.3521,                 2.3597,                 1.9708,             0.00086029,             0.00086029,             0.00086029
                    203,                 2.8308,                 1.8454,                 1.8242,                0.76412,                0.41974,                0.44459,                0.22601,                 3.3521,                 2.3597,                 1.9708,             0.00085746,             0.00085746,             0.00085746
                    204,                 3.0252,                 1.9917,                 1.8642,                0.77052,                0.40026,                0.44279,                0.23968,                 3.2038,                 2.2872,                 1.9521,             0.00085463,             0.00085463,             0.00085463
                    205,                 2.8589,                 1.8962,                 1.7898,                0.77052,                0.40026,                0.44279,                0.23968,                 3.2038,                 2.2872,                 1.9521,              0.0008518,              0.0008518,              0.0008518
                    206,                 3.0164,                 1.9951,                 1.8378,                0.77052,                0.40026,                0.44279,                0.23968,                 3.2038,                 2.2872,                 1.9521,             0.00084897,             0.00084897,             0.00084897
                    207,                 2.8315,                 2.1301,                 1.8283,                0.77052,                0.40026,                0.44279,                0.23968,                 3.2038,                 2.2872,                 1.9521,             0.00084614,             0.00084614,             0.00084614
                    208,                 2.7186,                 1.8693,                  1.786,                0.78871,                0.39535,                0.45322,                0.25503,                 3.0909,                 2.2054,                 1.9399,             0.00084331,             0.00084331,             0.00084331
                    209,                 2.7292,                 1.8316,                 1.8292,                0.78871,                0.39535,                0.45322,                0.25503,                 3.0909,                 2.2054,                 1.9399,             0.00084048,             0.00084048,             0.00084048
                    210,                 3.0373,                 1.9387,                 1.8225,                0.78871,                0.39535,                0.45322,                0.25503,                 3.0909,                 2.2054,                 1.9399,             0.00083765,             0.00083765,             0.00083765
                    211,                 2.6598,                  1.812,                 1.7874,                0.78871,                0.39535,                0.45322,                0.25503,                 3.0909,                 2.2054,                 1.9399,             0.00083482,             0.00083482,             0.00083482
                    212,                 2.8153,                 1.9026,                 1.7971,                0.77035,                0.42707,                0.45609,                0.25196,                 3.1689,                 2.1946,                 1.9382,             0.00083199,             0.00083199,             0.00083199
                    213,                 3.0858,                 2.0719,                 1.8406,                0.77035,                0.42707,                0.45609,                0.25196,                 3.1689,                 2.1946,                 1.9382,             0.00082916,             0.00082916,             0.00082916
                    214,                 3.0949,                 1.9433,                  1.816,                0.77035,                0.42707,                0.45609,                0.25196,                 3.1689,                 2.1946,                 1.9382,             0.00082633,             0.00082633,             0.00082633
                    215,                 2.9257,                 1.8842,                 1.7852,                0.77035,                0.42707,                0.45609,                0.25196,                 3.1689,                 2.1946,                 1.9382,              0.0008235,              0.0008235,              0.0008235
                    216,                 3.1025,                 1.9791,                 1.8192,                0.76173,                0.42063,                0.43906,                 0.2174,                 3.5099,                 2.3317,                 1.9735,             0.00082067,             0.00082067,             0.00082067
                    217,                 2.9462,                 1.9854,                 1.8694,                0.76173,                0.42063,                0.43906,                 0.2174,                 3.5099,                 2.3317,                 1.9735,             0.00081785,             0.00081785,             0.00081785
                    218,                 2.8189,                 1.8191,                 1.8004,                0.76173,                0.42063,                0.43906,                 0.2174,                 3.5099,                 2.3317,                 1.9735,             0.00081502,             0.00081502,             0.00081502
                    219,                 2.9651,                 2.0034,                 1.8723,                0.76173,                0.42063,                0.43906,                 0.2174,                 3.5099,                 2.3317,                 1.9735,             0.00081219,             0.00081219,             0.00081219
                    220,                 2.9862,                  1.907,                 1.8472,                0.75739,                0.43069,                0.44438,                0.22094,                 3.4204,                 2.2959,                 1.9505,             0.00080936,             0.00080936,             0.00080936
                    221,                 2.8573,                 1.9342,                 1.8333,                0.75739,                0.43069,                0.44438,                0.22094,                 3.4204,                 2.2959,                 1.9505,             0.00080653,             0.00080653,             0.00080653
                    222,                 2.9034,                 1.8649,                 1.8393,                0.75739,                0.43069,                0.44438,                0.22094,                 3.4204,                 2.2959,                 1.9505,              0.0008037,              0.0008037,              0.0008037
                    223,                 2.7999,                 1.8591,                 1.8335,                0.75739,                0.43069,                0.44438,                0.22094,                 3.4204,                 2.2959,                 1.9505,             0.00080087,             0.00080087,             0.00080087
                    224,                 2.9496,                 1.8911,                 1.8366,                0.77798,                0.43341,                0.46648,                0.25234,                 3.1561,                 2.1812,                 1.9226,             0.00079804,             0.00079804,             0.00079804
                    225,                 2.6202,                 1.7973,                 1.7712,                0.77798,                0.43341,                0.46648,                0.25234,                 3.1561,                 2.1812,                 1.9226,             0.00079521,             0.00079521,             0.00079521
                    226,                 2.6495,                 1.8244,                   1.79,                0.77798,                0.43341,                0.46648,                0.25234,                 3.1561,                 2.1812,                 1.9226,             0.00079238,             0.00079238,             0.00079238
                    227,                 2.9257,                 1.8453,                 1.7856,                0.77798,                0.43341,                0.46648,                0.25234,                 3.1561,                 2.1812,                 1.9226,             0.00078955,             0.00078955,             0.00078955
                    228,                 2.7904,                 1.9015,                 1.8185,                0.78996,                0.42263,                0.46562,                0.25773,                 3.1357,                 2.1881,                 1.9276,             0.00078672,             0.00078672,             0.00078672
                    229,                 2.8702,                 1.9127,                 1.8193,                0.78996,                0.42263,                0.46562,                0.25773,                 3.1357,                 2.1881,                 1.9276,             0.00078389,             0.00078389,             0.00078389
                    230,                 3.1488,                 1.9948,                 1.8566,                0.78996,                0.42263,                0.46562,                0.25773,                 3.1357,                 2.1881,                 1.9276,             0.00078106,             0.00078106,             0.00078106
                    231,                 3.1268,                 1.9409,                 1.8009,                0.78996,                0.42263,                0.46562,                0.25773,                 3.1357,                 2.1881,                 1.9276,             0.00077823,             0.00077823,             0.00077823
                    232,                 3.0729,                  1.892,                 1.8075,                0.77932,                0.42751,                0.45572,                 0.2429,                 3.2104,                 2.2507,                 1.9411,              0.0007754,              0.0007754,              0.0007754
                    233,                  2.874,                 1.9243,                 1.8113,                0.77932,                0.42751,                0.45572,                 0.2429,                 3.2104,                 2.2507,                 1.9411,             0.00077257,             0.00077257,             0.00077257
                    234,                 2.7561,                 1.8005,                  1.783,                0.77932,                0.42751,                0.45572,                 0.2429,                 3.2104,                 2.2507,                 1.9411,             0.00076975,             0.00076975,             0.00076975
                    235,                 2.7375,                 1.8016,                 1.8177,                0.77932,                0.42751,                0.45572,                 0.2429,                 3.2104,                 2.2507,                 1.9411,             0.00076692,             0.00076692,             0.00076692
                    236,                 3.1825,                 1.9979,                 1.8024,                 0.7435,                0.41746,                0.43953,                 0.2101,                 3.4501,                 2.3398,                 1.9699,             0.00076409,             0.00076409,             0.00076409
                    237,                  2.822,                 2.0034,                 1.7975,                 0.7435,                0.41746,                0.43953,                 0.2101,                 3.4501,                 2.3398,                 1.9699,             0.00076126,             0.00076126,             0.00076126
                    238,                 2.6822,                 1.7167,                 1.7887,                 0.7435,                0.41746,                0.43953,                 0.2101,                 3.4501,                 2.3398,                 1.9699,             0.00075843,             0.00075843,             0.00075843
                    239,                  2.618,                 1.7378,                 1.7872,                 0.7435,                0.41746,                0.43953,                 0.2101,                 3.4501,                 2.3398,                 1.9699,              0.0007556,              0.0007556,              0.0007556
                    240,                 2.9174,                 1.9063,                 1.8541,                0.72867,                0.43459,                0.43391,                0.20922,                 3.4954,                 2.3378,                  1.973,             0.00075277,             0.00075277,             0.00075277
                    241,                 2.7016,                 1.7951,                 1.8087,                0.72867,                0.43459,                0.43391,                0.20922,                 3.4954,                 2.3378,                  1.973,             0.00074994,             0.00074994,             0.00074994
                    242,                 2.9195,                 1.9292,                 1.8037,                0.72867,                0.43459,                0.43391,                0.20922,                 3.4954,                 2.3378,                  1.973,             0.00074711,             0.00074711,             0.00074711
                    243,                 2.7225,                 1.8598,                 1.8062,                0.72867,                0.43459,                0.43391,                0.20922,                 3.4954,                 2.3378,                  1.973,             0.00074428,             0.00074428,             0.00074428
                    244,                 2.8068,                 1.8174,                 1.7889,                0.73744,                0.44039,                0.45287,                0.23017,                 3.3619,                 2.2593,                 1.9574,             0.00074145,             0.00074145,             0.00074145
                    245,                 2.6514,                 1.7901,                 1.7689,                0.73744,                0.44039,                0.45287,                0.23017,                 3.3619,                 2.2593,                 1.9574,             0.00073862,             0.00073862,             0.00073862
                    246,                 2.7953,                 2.0488,                 1.8006,                0.73744,                0.44039,                0.45287,                0.23017,                 3.3619,                 2.2593,                 1.9574,             0.00073579,             0.00073579,             0.00073579
                    247,                 2.9602,                 1.9294,                 1.7948,                0.73744,                0.44039,                0.45287,                0.23017,                 3.3619,                 2.2593,                 1.9574,             0.00073296,             0.00073296,             0.00073296
                    248,                 2.5409,                 1.7194,                  1.789,                0.44023,                0.42239,                0.46316,                0.25208,                 3.1841,                  2.206,                 1.9471,             0.00073013,             0.00073013,             0.00073013
                    249,                 2.9538,                 1.9327,                 1.8336,                0.44023,                0.42239,                0.46316,                0.25208,                 3.1841,                  2.206,                 1.9471,              0.0007273,              0.0007273,              0.0007273
                    250,                 2.7527,                 1.8853,                 1.8399,                0.44023,                0.42239,                0.46316,                0.25208,                 3.1841,                  2.206,                 1.9471,             0.00072447,             0.00072447,             0.00072447
                    251,                 2.6186,                 1.7317,                 1.8261,                0.44023,                0.42239,                0.46316,                0.25208,                 3.1841,                  2.206,                 1.9471,             0.00072164,             0.00072164,             0.00072164
                    252,                 2.4826,                 1.7299,                 1.7782,                0.79177,                0.40468,                0.45831,                0.25433,                 3.1627,                 2.2026,                 1.9364,             0.00071882,             0.00071882,             0.00071882
                    253,                 2.9051,                 1.9204,                  1.789,                0.79177,                0.40468,                0.45831,                0.25433,                 3.1627,                 2.2026,                 1.9364,             0.00071599,             0.00071599,             0.00071599
                    254,                 2.6412,                 1.8243,                 1.7727,                0.79177,                0.40468,                0.45831,                0.25433,                 3.1627,                 2.2026,                 1.9364,             0.00071316,             0.00071316,             0.00071316
                    255,                 2.6793,                 1.7105,                 1.7854,                0.79177,                0.40468,                0.45831,                0.25433,                 3.1627,                 2.2026,                 1.9364,             0.00071033,             0.00071033,             0.00071033
                    256,                  2.581,                 1.6987,                 1.7896,                0.75547,                0.42526,                0.45101,                0.24053,                 3.2759,                 2.2441,                  1.948,              0.0007075,              0.0007075,              0.0007075
                    257,                 2.5456,                 1.8845,                 1.8096,                0.75547,                0.42526,                0.45101,                0.24053,                 3.2759,                 2.2441,                  1.948,             0.00070467,             0.00070467,             0.00070467
                    258,                 2.5719,                  1.674,                 1.8005,                0.75547,                0.42526,                0.45101,                0.24053,                 3.2759,                 2.2441,                  1.948,             0.00070184,             0.00070184,             0.00070184
                    259,                 2.5355,                  1.753,                 1.8145,                0.75547,                0.42526,                0.45101,                0.24053,                 3.2759,                 2.2441,                  1.948,             0.00069901,             0.00069901,             0.00069901
                    260,                 2.6574,                 1.7622,                 1.7843,                0.75754,                0.45108,                0.46844,                0.23888,                 3.2771,                 2.2158,                 1.9465,             0.00069618,             0.00069618,             0.00069618
                    261,                 2.8446,                  1.885,                 1.8019,                0.75754,                0.45108,                0.46844,                0.23888,                 3.2771,                 2.2158,                 1.9465,             0.00069335,             0.00069335,             0.00069335
                    262,                  2.678,                 1.8417,                 1.8236,                0.75754,                0.45108,                0.46844,                0.23888,                 3.2771,                 2.2158,                 1.9465,             0.00069052,             0.00069052,             0.00069052
                    263,                 2.7991,                 1.8801,                  1.816,                0.75754,                0.45108,                0.46844,                0.23888,                 3.2771,                 2.2158,                 1.9465,             0.00068769,             0.00068769,             0.00068769
                    264,                 2.7537,                  1.808,                 1.8089,                0.76454,                0.45386,                0.47018,                0.24183,                 3.2687,                 2.1832,                 1.9398,             0.00068486,             0.00068486,             0.00068486
                    265,                 2.6984,                 1.7183,                 1.7829,                0.76454,                0.45386,                0.47018,                0.24183,                 3.2687,                 2.1832,                 1.9398,             0.00068203,             0.00068203,             0.00068203
                    266,                 2.6273,                 1.7644,                 1.8055,                0.76454,                0.45386,                0.47018,                0.24183,                 3.2687,                 2.1832,                 1.9398,              0.0006792,              0.0006792,              0.0006792
                    267,                 2.4992,                 1.6379,                 1.7397,                0.76454,                0.45386,                0.47018,                0.24183,                 3.2687,                 2.1832,                 1.9398,             0.00067637,             0.00067637,             0.00067637
                    268,                 2.6211,                 1.7436,                 1.8243,                0.78821,                 0.4308,                0.47321,                0.24775,                 3.2381,                 2.1681,                 1.9466,             0.00067354,             0.00067354,             0.00067354
                    269,                 2.8118,                 1.8568,                 1.8048,                0.78821,                 0.4308,                0.47321,                0.24775,                 3.2381,                 2.1681,                 1.9466,             0.00067072,             0.00067072,             0.00067072
                    270,                 2.7187,                 1.7586,                 1.7903,                0.78821,                 0.4308,                0.47321,                0.24775,                 3.2381,                 2.1681,                 1.9466,             0.00066789,             0.00066789,             0.00066789
                    271,                 2.5589,                 1.6708,                 1.7849,                0.78821,                 0.4308,                0.47321,                0.24775,                 3.2381,                 2.1681,                 1.9466,             0.00066506,             0.00066506,             0.00066506
                    272,                 2.6625,                 1.8181,                  1.791,                0.78867,                0.41665,                0.45994,                0.24709,                  3.256,                 2.1676,                 1.9436,             0.00066223,             0.00066223,             0.00066223
                    273,                 2.6131,                 1.6614,                 1.7566,                0.78867,                0.41665,                0.45994,                0.24709,                  3.256,                 2.1676,                 1.9436,              0.0006594,              0.0006594,              0.0006594
                    274,                 2.7612,                 1.7624,                 1.7877,                0.78867,                0.41665,                0.45994,                0.24709,                  3.256,                 2.1676,                 1.9436,             0.00065657,             0.00065657,             0.00065657
                    275,                 2.4507,                  1.702,                  1.788,                0.78867,                0.41665,                0.45994,                0.24709,                  3.256,                 2.1676,                 1.9436,             0.00065374,             0.00065374,             0.00065374
                    276,                 2.6525,                  1.679,                 1.7784,                0.76591,                 0.4494,                0.46226,                0.24662,                  3.257,                 2.1487,                 1.9416,             0.00065091,             0.00065091,             0.00065091
                    277,                 2.8591,                 1.8387,                  1.781,                0.76591,                 0.4494,                0.46226,                0.24662,                  3.257,                 2.1487,                 1.9416,             0.00064808,             0.00064808,             0.00064808
                    278,                 2.6983,                 1.6981,                 1.7916,                0.76591,                 0.4494,                0.46226,                0.24662,                  3.257,                 2.1487,                 1.9416,             0.00064525,             0.00064525,             0.00064525
                    279,                 2.8802,                 1.8945,                 1.8275,                0.76591,                 0.4494,                0.46226,                0.24662,                  3.257,                 2.1487,                 1.9416,             0.00064242,             0.00064242,             0.00064242
                    280,                 2.7223,                 1.7787,                  1.768,                0.79436,                0.42651,                0.46099,                0.23739,                 3.3301,                 2.1644,                 1.9542,             0.00063959,             0.00063959,             0.00063959
                    281,                 2.6151,                 1.6598,                  1.777,                0.79436,                0.42651,                0.46099,                0.23739,                 3.3301,                 2.1644,                 1.9542,             0.00063676,             0.00063676,             0.00063676
                    282,                 2.5185,                 1.5954,                 1.7946,                0.79436,                0.42651,                0.46099,                0.23739,                 3.3301,                 2.1644,                 1.9542,             0.00063393,             0.00063393,             0.00063393
                    283,                 2.5807,                 1.6898,                 1.7697,                0.79436,                0.42651,                0.46099,                0.23739,                 3.3301,                 2.1644,                 1.9542,              0.0006311,              0.0006311,              0.0006311
                    284,                 2.8186,                 1.8163,                 1.7705,                0.76501,                0.46137,                0.46654,                0.24234,                 3.3635,                 2.1499,                 1.9562,             0.00062827,             0.00062827,             0.00062827
                    285,                  2.697,                 1.7421,                 1.7991,                0.76501,                0.46137,                0.46654,                0.24234,                 3.3635,                 2.1499,                 1.9562,             0.00062544,             0.00062544,             0.00062544
                    286,                 2.4981,                 1.6339,                 1.7835,                0.76501,                0.46137,                0.46654,                0.24234,                 3.3635,                 2.1499,                 1.9562,             0.00062262,             0.00062262,             0.00062262
                    287,                 2.4768,                 1.6541,                 1.7864,                0.76501,                0.46137,                0.46654,                0.24234,                 3.3635,                 2.1499,                 1.9562,             0.00061979,             0.00061979,             0.00061979
                    288,                 2.6709,                 1.7443,                 1.8177,                0.79466,                0.43954,                0.47951,                0.25377,                 3.3098,                 2.1141,                 1.9526,             0.00061696,             0.00061696,             0.00061696
                    289,                 2.6898,                 1.6871,                 1.8047,                0.79466,                0.43954,                0.47951,                0.25377,                 3.3098,                 2.1141,                 1.9526,             0.00061413,             0.00061413,             0.00061413
                    290,                 2.6826,                 1.7299,                 1.7839,                0.79466,                0.43954,                0.47951,                0.25377,                 3.3098,                 2.1141,                 1.9526,              0.0006113,              0.0006113,              0.0006113
                    291,                 2.5889,                 1.7465,                 1.7836,                0.79466,                0.43954,                0.47951,                0.25377,                 3.3098,                 2.1141,                 1.9526,             0.00060847,             0.00060847,             0.00060847
                    292,                 2.3975,                 1.6042,                 1.7782,                0.79917,                0.43671,                0.47637,                0.26324,                 3.2354,                 2.0941,                 1.9477,             0.00060564,             0.00060564,             0.00060564
                    293,                 2.4564,                 1.8046,                 1.8274,                0.79917,                0.43671,                0.47637,                0.26324,                 3.2354,                 2.0941,                 1.9477,             0.00060281,             0.00060281,             0.00060281
                    294,                 2.3218,                 1.7302,                 1.7847,                0.79917,                0.43671,                0.47637,                0.26324,                 3.2354,                 2.0941,                 1.9477,             0.00059998,             0.00059998,             0.00059998
                    295,                 2.6434,                 1.6713,                 1.7932,                0.79917,                0.43671,                0.47637,                0.26324,                 3.2354,                 2.0941,                 1.9477,             0.00059715,             0.00059715,             0.00059715
                    296,                 2.8491,                 1.8034,                 1.8252,                0.80417,                0.42985,                0.47169,                0.26683,                 3.2008,                 2.0852,                 1.9486,             0.00059432,             0.00059432,             0.00059432
                    297,                 2.5384,                 1.6544,                 1.7989,                0.80417,                0.42985,                0.47169,                0.26683,                 3.2008,                 2.0852,                 1.9486,             0.00059149,             0.00059149,             0.00059149
                    298,                 2.8729,                 1.7561,                 1.7891,                0.80417,                0.42985,                0.47169,                0.26683,                 3.2008,                 2.0852,                 1.9486,             0.00058866,             0.00058866,             0.00058866
                    299,                 2.6772,                 1.6341,                 1.7795,                0.80417,                0.42985,                0.47169,                0.26683,                 3.2008,                 2.0852,                 1.9486,             0.00058583,             0.00058583,             0.00058583
                    300,                 2.4439,                 1.5732,                 1.7555,                0.79615,                0.45279,                 0.4793,                0.26348,                 3.2381,                 2.0948,                 1.9523,               0.000583,               0.000583,               0.000583
