                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     57,                 2.6691,                 7.2014,                 2.5266,                0.03466,                0.27917,                0.02967,                0.01105,                 3.8722,                 9.9468,                 3.6873,             0.00024937,             0.00024937,             0.00024937
                     58,                 2.7524,                 7.2859,                  2.563,                 0.0308,                0.32361,                0.04233,                0.01515,                  3.931,                 9.8567,                 3.6598,             0.00024766,             0.00024766,             0.00024766
                     59,                 2.6021,                 6.7284,                 2.4772,                 0.0308,                0.32361,                0.04233,                0.01515,                  3.931,                 9.8567,                 3.6598,             0.00024595,             0.00024595,             0.00024595
                     60,                 2.6871,                 7.0373,                 2.4533,                 0.0308,                0.32361,                0.04233,                0.01515,                  3.931,                 9.8567,                 3.6598,             0.00024424,             0.00024424,             0.00024424
                     61,                 2.5931,                 6.8962,                 2.5413,                 0.0308,                0.32361,                0.04233,                0.01515,                  3.931,                 9.8567,                 3.6598,             0.00024253,             0.00024253,             0.00024253
                     62,                  2.503,                 6.8365,                 2.3753,                 0.0229,                0.33056,                0.04012,                0.01653,                  4.085,                 9.7503,                 3.7626,             0.00024083,             0.00024083,             0.00024083
                     63,                 2.5267,                 6.8492,                 2.4854,                 0.0229,                0.33056,                0.04012,                0.01653,                  4.085,                 9.7503,                 3.7626,             0.00023912,             0.00023912,             0.00023912
                     64,                 2.7007,                 6.7072,                 2.6017,                 0.0229,                0.33056,                0.04012,                0.01653,                  4.085,                 9.7503,                 3.7626,             0.00023741,             0.00023741,             0.00023741
                     65,                 2.8875,                 6.8919,                 2.6905,                 0.0229,                0.33056,                0.04012,                0.01653,                  4.085,                 9.7503,                 3.7626,              0.0002357,              0.0002357,              0.0002357
                     66,                 2.7398,                  6.837,                 2.4718,                0.02377,                0.35278,                0.06851,                0.02176,                 4.1469,                  9.665,                 3.7463,               0.000234,               0.000234,               0.000234
                     67,                 2.6907,                 6.7803,                 2.4412,                0.02377,                0.35278,                0.06851,                0.02176,                 4.1469,                  9.665,                 3.7463,             0.00023229,             0.00023229,             0.00023229
                     68,                 2.7794,                 6.7975,                 2.5398,                0.02377,                0.35278,                0.06851,                0.02176,                 4.1469,                  9.665,                 3.7463,             0.00023058,             0.00023058,             0.00023058
